SuperWEB2(tm)

"Census 2022-Person-2Cv1"
"Scotland's Census 2022 - National Records of Scotland Table UV201 - Ethnic group  All people "
"Intermediate Zone - Data Zone 2011 by Ethnic Group by Individuals"
"Counting: Individuals"

Filters:
"Summation Options","Individuals"

"Ethnic Group","All People","White: Total","White: White Scottish","White: Other White British","White: White Irish","White: Gypsy/ Traveller","White: White Polish","Other White","Mixed or multiple ethnic group","Asian, Asian Scottish or Asian British: Total","Asian, Asian Scottish or Asian British: Pakistani, Pakistani Scottish or Pakistani British","Asian, Asian Scottish or Asian British: Indian, Indian Scottish or Indian British","Asian, Asian Scottish or Asian British: Bangladeshi, Bangladeshi Scottish or Bangladeshi British","Asian, Asian Scottish or Asian British: Chinese, Chinese Scottish or Chinese British","Asian, Asian Scottish or Asian British: Other Asian","African: Total","African: African, African Scottish or African British","African: Other African","Caribbean or Black: Total","Caribbean or Black: Caribbean, Caribbean Scottish or Caribbean British","Caribbean or Black: Black, Black Scottish or Black British","Caribbean or Black: Other Caribbean or Black","Other ethnic groups: Total","Other ethnic groups: Arab, Arab Scottish or Arab British","Other ethnic groups: Other ethnic group",
"Intermediate Zone - Data Zone 2011",
"S01007914",550,541,513,23,0,0,4,0,1,2,0,2,0,0,0,4,0,4,0,0,0,0,0,0,0,
"S01007915",764,755,714,37,2,0,0,2,4,3,0,2,0,0,2,0,0,0,0,0,0,0,1,0,1,
"S01007916",721,705,656,39,1,0,1,4,1,10,10,0,0,0,0,3,4,1,2,1,1,0,0,0,0,
"S01007917",784,784,733,43,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"S01007918",795,783,702,58,12,0,6,2,0,14,0,7,0,4,2,0,0,0,0,0,0,0,1,0,1,
"S01007919",790,776,713,53,4,0,2,4,5,6,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,
"S01007920",724,680,622,42,1,0,3,9,3,39,28,5,0,5,2,2,0,2,1,1,0,0,0,0,0,
"S01007921",815,807,761,44,1,0,0,1,0,8,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,
"S01007922",770,759,720,29,1,0,4,5,1,8,0,0,0,9,1,1,1,0,1,0,0,1,0,0,0,
"S01007923",989,963,887,71,3,0,1,0,7,13,8,3,0,0,0,0,0,0,1,0,0,1,4,0,4,
"S01007924",1109,1064,986,57,0,0,13,8,17,26,12,0,0,5,11,0,0,0,2,0,2,0,0,0,0,
"S01007925",442,437,360,67,4,0,2,5,1,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,
"S01007926",446,445,404,36,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"S01007927",786,757,662,82,9,0,0,5,2,21,6,5,0,8,2,2,0,2,1,1,0,0,0,0,0,
"S01007928",961,955,866,72,6,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,
"S01007929",2044,1986,1740,184,19,11,7,24,27,17,6,0,0,5,6,11,0,11,1,1,0,0,3,0,3,
"S01007930",482,479,412,50,4,0,0,13,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
"S01007931",1113,1063,933,97,17,0,9,11,19,31,18,14,0,1,1,4,0,4,0,0,0,0,1,0,1,
"S01007932",819,801,691,91,7,1,0,11,3,9,2,1,0,4,4,0,0,0,0,0,0,0,2,0,2,
"S01007933",795,776,697,60,9,0,1,10,8,4,0,0,0,3,0,0,0,0,0,1,0,1,5,0,5,
"S01007934",627,618,561,44,3,1,2,8,5,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,
"S01007935",689,677,622,39,4,0,0,12,4,3,3,0,0,0,0,2,0,2,0,0,0,0,3,0,3,
"S01007936",952,942,849,76,2,1,5,10,4,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
"S01007937",1120,1094,994,86,6,0,1,7,11,11,0,1,0,2,7,1,0,1,1,0,0,1,1,0,1,
"S01007938",719,701,657,33,2,0,3,5,11,4,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,
"S01007939",820,803,769,30,0,0,0,2,7,9,4,4,0,0,1,1,0,1,0,0,0,0,0,0,0,
"S01007940",1043,1021,930,79,3,0,0,8,12,2,0,0,0,0,2,2,0,2,0,0,0,0,6,0,6,
"S01007941",600,585,535,41,4,0,0,5,8,6,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,
"S01007942",564,526,455,49,2,0,0,20,7,20,8,0,0,6,5,4,0,4,1,0,0,1,6,2,2,
"S01007943",649,643,583,46,6,0,0,10,3,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,4,
"S01007944",735,727,664,54,3,0,1,5,1,1,0,0,0,0,1,5,0,5,0,0,0,0,2,0,2,
"S01007945",706,696,612,58,6,0,0,15,8,5,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,
"S01007946",572,549,490,49,3,0,2,5,0,17,3,0,0,14,0,0,0,0,2,1,0,1,0,0,0,
"S01007947",688,680,585,69,9,0,5,10,4,2,0,2,0,0,1,1,0,1,1,0,0,1,3,3,0,
"S01007948",592,584,516,45,4,0,10,9,2,4,2,1,0,2,0,3,0,3,0,0,0,0,0,0,0,
"S01007949",615,615,584,27,1,0,0,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
"S01007950",886,875,799,58,5,5,5,8,0,4,0,3,0,1,0,0,0,0,0,0,0,0,3,1,2,
"S01007951",887,874,811,45,6,0,1,11,2,7,0,2,1,3,1,0,0,0,2,0,2,0,2,0,2,
"S01007952",602,591,536,43,5,0,0,7,5,3,0,2,0,0,1,1,0,1,1,0,1,0,0,0,0,
"S01007953",866,855,825,31,2,0,0,2,0,4,0,0,0,0,2,6,0,6,0,0,0,0,1,0,1,
"S01007954",670,650,613,23,2,1,3,8,9,1,1,0,0,0,0,3,0,3,1,0,0,1,7,3,2,
"S01007955",788,776,734,28,4,3,2,6,0,9,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,
"S01007956",668,656,621,30,1,0,0,5,10,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,2,
"S01007957",966,948,878,56,2,2,4,6,11,4,4,0,0,1,0,6,0,6,0,0,0,0,1,0,1,
"S01007958",480,469,427,27,1,5,5,4,3,4,1,0,0,2,1,0,0,0,1,0,0,1,3,0,3,
"S01007959",654,641,592,37,8,1,4,1,4,8,0,6,0,0,1,0,0,0,0,0,0,0,1,1,0,
"S01007960",632,629,603,22,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
"S01007961",1223,1199,1053,113,12,10,1,12,14,8,5,0,0,3,0,0,0,0,1,0,0,1,1,0,1,
"S01007962",568,561,519,21,0,3,12,6,0,3,1,0,0,0,0,0,0,0,5,0,0,5,0,0,0,
"S01007963",1044,1032,952,61,3,0,11,5,6,3,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,
"S01007964",776,764,725,30,0,1,4,5,3,8,5,0,0,2,2,0,0,0,1,0,1,0,0,0,0,
"S01007965",485,477,440,22,3,0,10,2,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"S01007966",1018,992,936,44,5,0,6,3,6,10,0,3,0,5,0,0,0,0,4,1,0,0,5,5,3,
"S01007967",517,502,454,33,2,0,6,4,5,4,4,0,0,0,0,0,0,0,0,0,0,0,3,5,1,
"S01007968",874,869,826,29,2,0,3,8,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
"S01007969",768,758,729,23,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"S01007970",1031,1015,960,40,3,5,3,4,6,4,2,0,0,2,0,0,0,0,0,0,0,0,8,8,0,
"S01007971",878,872,824,29,0,9,0,6,5,4,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,
"S01007972",788,777,740,34,3,1,2,1,4,5,2,1,0,0,2,0,0,0,1,1,0,0,1,1,0,
"S01007973",750,734,705,26,4,0,0,3,9,5,3,0,0,1,1,0,0,0,1,1,0,0,0,0,0,
"S01007974",644,637,616,22,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"S01007975",693,686,654,17,2,0,3,6,0,3,0,3,0,0,0,0,0,0,1,0,0,1,2,0,2,
"S01007976",627,604,544,33,8,0,2,15,7,11,9,0,0,0,2,0,0,0,1,0,0,1,4,0,3,
"S01007977",545,535,492,29,5,0,1,9,1,7,0,4,0,2,2,2,0,2,0,0,0,0,0,0,0,
"S01007978",582,567,530,24,0,0,4,9,0,7,4,1,0,3,1,4,0,4,1,1,0,0,3,0,3,
"S01007979",908,886,816,51,5,0,4,7,4,16,7,1,0,8,3,0,0,0,0,0,0,0,1,0,1,
"S01007980",611,596,559,31,0,0,1,5,9,4,1,0,0,0,3,1,0,1,1,0,0,1,0,0,0,
"S01007981",521,516,495,9,3,0,0,6,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,
"S01007982",459,446,410,19,3,0,11,3,9,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,2,
"S01007983",834,814,766,33,4,0,4,7,8,9,0,1,0,7,0,0,0,0,0,0,0,0,3,0,3,
"S01007984",700,680,628,41,4,0,2,5,5,11,2,5,0,2,0,0,0,0,4,0,4,0,1,0,1,
"S01007985",868,831,763,34,6,0,16,11,2,18,12,1,0,4,1,11,0,11,0,0,0,0,6,5,1,
"S01007986",550,548,521,17,4,0,0,5,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
"S01007987",727,704,654,47,2,0,0,1,8,8,5,0,0,1,2,4,0,4,4,1,0,1,0,0,0,
"S01007988",666,656,627,20,0,0,0,7,0,10,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,
"S01007989",860,828,753,51,5,0,1,18,3,14,2,0,0,7,7,13,0,13,0,0,0,0,4,0,4,
"S01007990",717,681,613,44,2,1,14,4,0,32,16,2,5,1,6,1,0,1,2,0,0,2,3,0,3,
"S01007991",1086,1041,948,65,9,0,4,15,7,37,8,0,0,24,3,0,0,0,0,0,0,0,0,0,0,
"S01007992",586,551,511,22,8,0,4,3,5,25,2,5,0,6,8,1,0,1,0,0,0,0,4,4,0,
"S01007993",719,714,676,31,0,0,3,0,1,5,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,
"S01007994",878,840,733,84,6,0,2,16,7,23,14,0,0,7,2,1,0,1,1,0,0,1,3,0,3,
"S01007995",807,794,740,46,5,0,0,3,2,6,0,2,0,6,3,0,0,0,0,0,0,0,3,2,2,
"S01007996",335,326,299,23,2,0,0,1,1,9,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,
"S01007997",799,774,690,64,8,0,0,8,7,12,0,3,0,9,0,0,0,0,0,0,0,0,4,2,3,
"S01007998",508,476,442,28,2,0,0,4,14,16,4,2,0,6,5,1,0,1,0,0,0,0,1,0,1,
"S01007999",658,643,616,20,2,0,3,1,3,1,0,1,0,1,0,4,0,4,0,0,0,0,6,6,0,
"S01008000",897,874,814,29,14,0,9,7,6,2,0,0,0,2,0,3,0,3,0,0,0,0,13,6,7,
"S01008001",918,887,837,25,2,0,12,14,10,1,0,0,0,1,0,8,0,4,1,0,0,1,11,4,7,
"S01008002",744,726,666,43,3,0,0,13,5,9,6,0,0,5,0,0,0,0,1,1,0,0,3,0,3,
"S01008003",656,623,569,27,4,0,15,6,1,22,5,1,0,15,0,0,0,0,0,0,0,0,10,9,2,
"S01008004",638,611,560,38,2,1,4,4,3,18,5,1,0,8,6,2,0,2,0,0,0,0,5,5,0,
"S01008005",770,753,673,49,9,0,12,11,8,2,0,0,0,0,2,8,0,8,2,0,0,2,0,0,0,
"S01008006",561,549,511,19,2,0,13,4,7,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,
"S01008007",454,436,375,27,0,0,12,22,3,14,13,0,0,1,0,1,0,1,0,0,0,0,0,0,0,
"S01008008",649,615,563,26,1,0,15,10,6,20,17,0,0,0,2,1,0,1,1,1,0,0,6,4,2,
"S01008009",915,887,812,38,3,0,15,19,7,8,2,3,0,1,3,5,0,5,0,0,0,0,8,5,2,
"S01008010",939,889,805,56,7,0,11,12,5,18,6,3,0,3,6,8,0,8,0,0,0,0,20,6,14,
"S01008011",530,509,470,27,2,0,7,3,4,8,5,0,0,2,2,4,0,4,0,0,0,0,4,0,4,
"S01008012",763,739,671,41,9,1,6,13,10,11,1,5,0,4,1,0,0,0,1,1,0,0,3,0,3,
"S01008013",650,632,568,52,2,0,4,6,2,12,5,2,0,2,2,1,0,1,1,1,0,0,3,0,3,
"S01008014",466,465,431,25,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
"S01008015",927,887,816,48,4,2,9,9,11,23,22,1,0,0,1,3,0,3,3,0,0,3,1,0,1,
"S01008016",769,749,709,27,0,1,0,12,9,6,0,0,0,6,0,3,0,3,1,0,0,1,0,0,0,
"S01008017",889,876,809,53,3,0,0,10,2,5,3,0,0,0,4,0,0,0,2,0,0,2,4,4,0,
"S01008018",575,570,537,26,0,0,0,7,0,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,
"S01008019",571,561,518,31,9,0,0,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
"S01008020",790,766,726,24,5,0,6,5,11,4,1,0,0,3,0,5,0,5,1,0,1,0,7,7,0,
"S01008021",630,616,586,24,4,0,0,2,0,13,7,6,0,0,0,0,0,0,0,0,0,0,1,0,1,
"S01008022",837,822,779,29,6,0,0,5,5,11,0,0,0,6,4,1,0,1,0,0,0,0,4,4,0,
"S01008023",595,576,544,24,4,0,0,1,4,15,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,
"S01008024",1174,1137,1043,68,6,0,2,17,4,31,24,4,0,3,0,2,0,1,0,0,0,0,0,0,0,
"S01008025",557,552,512,42,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
"S01008026",935,927,875,43,5,0,0,4,4,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,
"S01008027",540,530,490,28,1,0,7,4,3,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,
"S01008028",582,562,531,26,6,0,1,3,5,2,0,0,0,0,2,0,0,0,0,0,0,0,6,5,2,
"S01008029",2304,2181,1992,132,18,9,10,16,29,58,25,4,0,18,12,20,0,20,3,3,0,0,13,9,1,
"S01008030",972,965,828,105,18,2,0,8,1,1,0,0,0,0,1,4,1,1,0,0,0,0,1,0,1,
"S01008031",744,731,670,41,9,0,5,5,1,9,3,2,0,0,4,2,0,2,2,0,0,2,1,0,1,
"S01008032",836,813,749,38,6,0,13,7,10,8,3,4,0,0,2,0,0,0,0,0,0,0,3,0,3,
"S01008033",753,702,579,101,9,2,0,12,5,35,4,6,0,29,0,0,0,0,1,0,0,1,6,0,6,
"S01008034",675,623,542,53,4,0,0,24,6,41,7,16,0,9,5,2,2,2,0,0,0,0,3,3,0,
"S01008035",573,532,489,32,0,0,1,8,7,28,0,15,0,8,6,0,0,0,2,0,2,0,4,1,3,
"S01008036",614,580,505,46,15,0,0,16,14,17,2,12,3,3,1,0,0,0,0,0,0,0,1,1,0,
"S01008037",981,921,855,47,6,0,2,13,7,38,7,19,0,12,0,7,0,7,0,0,0,0,4,0,3,
"S01008038",855,795,747,27,4,0,6,14,6,31,5,16,0,10,0,8,0,8,3,3,0,0,12,0,12,
"S01008039",839,802,716,61,14,0,4,4,10,17,0,5,0,4,11,0,0,0,0,0,0,0,9,0,9,
"S01008040",852,829,707,88,9,0,0,24,8,17,0,3,3,6,2,0,0,0,0,0,0,0,3,1,2,
"S01008041",699,668,578,68,10,0,1,17,6,22,0,3,0,11,5,0,0,0,0,0,0,0,3,0,3,
"S01008042",603,559,464,66,5,0,2,22,10,31,1,11,0,15,10,0,0,0,0,0,0,0,2,2,2,
"S01008043",1026,982,801,138,10,0,0,33,18,19,2,1,0,5,12,3,0,3,0,0,0,0,4,0,4,
"S01008044",900,867,732,104,11,0,1,19,10,16,0,7,0,6,0,2,0,2,2,0,0,2,4,0,4,
"S01008045",1195,1048,902,105,12,0,6,23,16,119,31,51,5,22,7,5,0,5,1,0,0,1,6,0,6,
"S01008046",860,820,735,43,10,0,5,29,10,16,8,5,0,3,0,2,0,2,0,0,0,0,9,1,11,
"S01008047",629,596,491,77,17,0,0,11,7,12,0,1,0,8,1,0,0,0,0,0,0,0,14,6,10,
"S01008048",584,551,490,50,6,0,0,5,5,29,9,13,0,7,0,0,0,0,0,0,0,0,0,0,0,
"S01008049",838,806,700,83,12,0,1,7,2,24,2,18,0,4,1,1,0,1,0,0,0,0,1,0,1,
"S01008050",618,545,460,48,7,0,0,23,11,43,11,24,0,5,3,0,0,0,0,0,0,0,18,9,9,
"S01008051",860,812,723,70,8,0,0,17,18,27,4,9,0,13,2,0,0,0,0,0,0,0,4,1,3,
"S01008052",1596,1451,1228,151,34,0,3,32,37,97,9,49,9,29,1,1,0,1,0,0,0,0,10,0,10,
"S01008053",607,576,481,69,11,0,0,9,13,16,0,11,0,4,1,1,0,1,0,0,0,0,2,2,0,
"S01008054",849,801,677,95,20,1,1,7,8,36,6,21,0,3,1,2,0,2,0,0,0,0,2,1,1,
"S01008055",1121,1058,835,158,23,0,2,40,17,39,16,15,0,4,4,0,0,0,0,0,0,0,6,0,6,
"S01008056",822,757,610,95,22,0,2,28,12,49,2,30,0,12,6,1,1,0,0,0,0,0,3,1,2,
"S01008057",932,844,728,94,10,0,0,8,14,37,6,14,0,10,4,16,0,16,1,0,1,0,20,19,4,
"S01008058",855,690,590,73,9,0,0,14,6,121,31,63,4,20,2,5,3,3,2,0,0,2,30,19,11,
"S01008059",637,606,551,42,7,0,1,2,6,27,1,20,0,5,2,0,0,0,0,0,0,0,2,0,2,
"S01008060",689,641,586,44,7,0,0,6,7,34,4,19,4,2,4,3,0,3,0,0,0,0,1,0,1,
"S01008061",1263,1095,974,72,15,0,5,28,15,136,29,50,3,45,11,6,0,6,0,0,0,0,11,4,7,
"S01008062",845,784,716,53,4,0,0,8,9,46,15,10,1,23,2,4,0,4,1,0,1,0,2,1,2,
"S01008063",931,845,728,72,24,0,6,15,9,61,29,23,0,4,5,0,0,0,0,0,0,0,20,4,12,
"S01008064",678,592,526,38,5,0,1,18,12,58,16,28,0,12,4,10,4,8,0,0,0,0,4,2,2,
"S01008065",951,853,713,91,18,0,0,27,18,71,15,34,0,20,1,4,0,4,0,0,0,0,9,4,5,
"S01008066",883,840,674,114,27,0,4,25,15,25,9,4,1,4,3,0,0,0,0,0,0,0,8,7,2,
"S01008067",733,646,531,82,18,0,0,11,8,64,29,15,0,15,5,4,0,4,0,0,0,0,13,6,7,
"S01008068",997,896,771,79,15,0,4,27,22,60,24,32,3,3,2,5,0,5,0,0,0,0,14,7,7,
"S01008069",890,807,719,56,8,0,3,18,5,72,13,43,1,5,11,0,0,0,0,0,0,0,6,1,5,
"S01008070",889,813,747,43,12,0,0,11,20,42,5,14,3,8,9,4,0,4,0,0,0,0,10,4,6,
"S01008071",707,681,587,55,13,0,0,26,5,15,1,11,0,5,0,0,0,0,0,0,0,0,3,1,5,
"S01008072",731,583,498,74,9,0,0,9,1,116,20,68,5,13,11,12,0,12,1,0,0,1,15,11,4,
"S01008073",432,371,304,51,8,0,0,8,9,43,6,20,0,13,3,3,1,2,0,0,0,0,7,0,7,
"S01008074",1078,1006,864,95,12,0,6,27,14,49,15,20,3,7,2,2,0,2,1,0,0,1,6,2,4,
"S01008075",596,531,440,54,12,0,2,26,0,52,33,18,0,1,4,0,0,0,0,0,0,0,14,9,3,
"S01008076",622,572,503,52,7,0,0,10,3,41,19,16,0,11,0,0,0,0,0,0,0,0,2,2,1,
"S01008077",842,754,641,77,22,0,0,17,14,62,23,18,0,13,8,0,0,0,3,0,0,3,7,1,9,
"S01008078",897,787,674,73,6,0,0,34,8,90,27,52,2,5,3,0,0,0,0,0,0,0,11,4,7,
"S01008079",823,740,654,68,7,0,2,10,12,53,10,22,0,18,1,0,0,0,2,2,0,0,12,0,12,
"S01008080",696,635,546,53,12,0,0,24,5,54,24,21,0,10,2,2,0,2,0,0,0,0,0,0,0,
"S01008081",598,533,458,44,9,0,0,22,9,33,18,6,0,7,2,11,2,9,0,0,0,0,5,3,3,
"S01008082",782,682,578,68,17,0,5,18,5,66,10,41,5,2,4,1,0,1,0,0,0,0,28,16,8,
"S01008083",812,665,583,42,13,0,1,26,9,123,48,60,0,9,2,2,0,2,0,0,0,0,14,12,2,
"S01008084",907,870,779,69,9,0,0,13,7,25,0,12,0,8,5,0,0,0,0,0,0,0,2,0,2,
"S01008085",868,855,741,103,5,0,0,8,6,7,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,
"S01008086",1063,1015,913,69,11,0,1,21,12,27,7,8,0,1,8,0,0,0,1,0,1,0,8,3,4,
"S01008087",812,726,663,34,23,0,1,7,4,69,26,31,0,6,6,0,0,0,0,0,0,0,13,2,11,
"S01008088",854,811,734,44,21,0,5,11,3,25,0,18,0,5,2,14,0,14,0,0,0,0,2,0,2,
"S01008089",779,720,660,41,7,0,0,12,10,41,4,11,2,23,0,0,0,0,1,1,0,0,7,4,2,
"S01008090",707,667,608,40,13,0,0,6,2,26,0,20,0,3,1,0,0,0,0,0,0,0,9,0,9,
"S01008091",365,355,318,16,2,0,5,12,3,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
"S01008092",868,808,724,47,21,0,1,9,12,38,3,24,0,2,7,7,0,7,0,0,0,0,5,0,5,
"S01008093",724,697,628,39,14,0,3,7,5,9,1,1,0,0,6,2,0,2,0,0,0,0,12,3,9,
"S01008094",1440,1376,1245,75,22,3,6,23,15,36,17,6,0,7,6,4,3,2,6,3,3,0,6,0,6,
"S01008095",717,671,610,50,5,0,1,5,15,28,2,0,0,4,20,0,0,0,0,0,0,0,3,0,2,
"S01008096",778,752,693,28,24,0,4,2,4,15,1,4,0,5,1,7,7,0,0,0,0,0,1,1,0,
"S01008097",585,559,517,27,11,0,0,8,4,10,4,2,0,3,1,3,0,3,1,2,0,1,4,0,4,
"S01008098",728,697,645,28,13,0,2,11,13,5,0,4,0,2,1,2,1,0,4,0,3,1,7,1,6,
"S01008099",494,489,449,26,7,0,0,5,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,
"S01008100",880,767,694,52,14,0,0,8,13,94,32,13,4,43,2,5,5,0,0,0,0,0,2,0,2,
"S01008101",806,719,663,36,13,0,0,5,22,62,13,11,1,28,3,0,0,0,0,0,0,0,6,0,6,
"S01008102",664,634,566,51,7,0,6,7,5,20,6,1,0,9,1,0,0,0,1,0,0,1,2,2,2,
"S01008103",804,756,678,34,16,1,1,25,16,24,9,11,0,4,3,0,0,0,0,0,0,0,9,1,3,
"S01008104",893,844,789,38,7,0,2,10,15,25,14,11,0,0,0,5,0,5,0,0,0,0,4,0,4,
"S01008105",964,871,804,41,3,1,7,17,17,57,10,14,0,30,3,9,1,8,3,0,0,3,7,4,3,
"S01008106",866,791,738,32,6,1,0,14,15,49,16,5,0,28,4,11,1,7,0,0,0,0,2,1,2,
"S01008107",1561,1201,1082,74,19,0,6,22,18,319,55,86,1,172,8,3,0,3,0,0,0,0,14,2,10,
"S01008108",807,705,662,19,7,0,4,11,4,83,9,32,0,32,10,9,1,8,0,0,0,0,6,0,6,
"S01008109",815,771,713,24,14,0,3,15,0,38,10,24,0,0,4,5,0,5,0,0,0,0,2,2,0,
"S01008110",801,721,632,53,21,0,1,11,11,55,12,8,3,31,1,9,0,8,3,0,0,3,4,0,4,
"S01008111",782,749,671,49,15,0,0,11,4,25,0,10,0,8,5,1,1,0,2,0,0,2,2,0,2,
"S01008112",793,751,691,28,10,0,2,17,6,29,0,25,0,0,2,1,0,1,0,0,0,0,6,5,1,
"S01008113",933,845,774,42,16,0,0,13,1,85,11,35,4,36,1,0,0,0,0,0,0,0,4,0,4,
"S01008114",634,594,549,26,6,0,2,9,0,34,5,13,4,9,3,0,0,0,0,0,0,0,4,0,4,
"S01008115",894,731,692,24,7,0,2,6,16,116,28,66,0,18,6,5,0,5,0,0,0,0,25,6,19,
"S01008116",865,811,733,51,13,0,1,13,14,31,0,17,3,5,5,0,0,0,0,0,0,0,9,7,2,
"S01008117",774,739,661,59,4,0,2,11,7,20,1,13,0,7,0,4,0,4,0,0,0,0,3,0,3,
"S01008118",924,870,772,61,14,0,3,24,21,29,0,6,0,15,7,0,0,0,0,0,0,0,2,0,2,
"S01008119",592,567,525,24,7,0,4,7,6,16,3,10,0,0,2,1,0,1,2,0,0,2,0,0,0,
"S01008120",624,584,511,46,4,0,0,21,18,10,1,6,0,1,3,3,0,3,6,0,0,6,5,0,5,
"S01008121",645,628,555,52,13,0,0,11,4,11,2,8,0,1,0,2,0,2,0,0,0,0,1,0,1,
"S01008122",708,672,578,64,7,0,0,21,6,23,0,12,0,6,5,1,0,1,0,0,0,0,6,0,6,
"S01008123",947,917,787,113,8,0,0,9,8,21,5,4,0,9,3,0,0,0,0,0,0,0,2,0,2,
"S01008124",837,826,738,65,11,0,2,10,4,10,4,0,0,4,2,0,0,0,0,0,0,0,0,0,0,
"S01008125",813,775,695,52,17,0,5,12,10,21,0,14,0,9,1,2,0,2,0,0,0,0,2,1,3,
"S01008126",727,694,641,33,7,0,5,8,11,18,4,9,0,3,4,3,0,3,0,0,0,0,3,2,1,
"S01008127",824,754,654,61,14,0,5,19,11,34,10,20,0,4,0,7,1,6,0,0,0,0,18,6,9,
"S01008128",785,775,699,59,10,0,4,6,4,4,1,0,0,0,3,1,0,1,0,0,0,0,1,0,1,
"S01008129",830,801,739,41,7,0,3,16,4,10,2,0,0,0,6,6,0,6,0,0,0,0,8,0,8,
"S01008130",883,840,763,53,11,0,3,10,9,16,3,4,0,6,3,3,0,3,0,0,0,0,15,0,15,
"S01008131",752,726,662,48,4,0,0,8,9,13,4,7,0,3,1,3,0,3,1,0,0,1,0,0,0,
"S01008132",1144,1121,1030,65,12,0,11,5,7,4,0,0,0,2,2,3,0,3,5,0,0,5,2,1,1,
"S01008133",591,562,509,32,7,1,1,12,15,15,3,0,0,5,9,0,0,0,0,0,0,0,3,1,2,
"S01008134",594,560,496,41,5,0,3,15,9,21,0,0,6,0,11,2,0,2,0,0,0,0,4,0,4,
"S01008135",1498,1404,1281,83,18,0,3,23,21,42,4,27,0,6,9,19,0,19,1,0,0,1,7,4,3,
"S01008136",766,709,654,32,8,0,2,6,6,48,5,8,0,16,19,0,0,0,2,0,1,0,1,0,1,
"S01008137",883,832,792,26,11,0,1,3,10,24,5,1,0,10,8,2,0,2,1,0,1,0,11,3,8,
"S01008138",819,799,756,32,3,0,9,3,2,8,5,3,0,0,0,8,0,8,0,0,0,0,2,2,0,
"S01008139",1146,1100,1029,51,5,0,5,14,10,23,8,4,1,6,2,6,4,2,0,0,0,0,4,1,4,
"S01008140",507,489,456,31,0,0,2,1,3,7,0,2,0,4,0,3,0,3,0,0,0,0,6,6,0,
"S01008141",714,695,646,43,2,0,3,1,3,13,2,1,0,10,0,0,0,0,3,0,1,1,0,0,0,
"S01008142",718,715,651,49,11,0,2,2,1,5,4,0,0,0,1,0,0,0,0,0,0,0,1,1,0,
"S01008143",983,941,871,48,14,0,0,8,6,21,6,9,0,5,1,9,0,11,0,0,0,0,3,3,0,
"S01008144",3427,3184,2833,252,39,0,0,56,40,166,30,78,0,48,10,12,1,11,1,0,0,1,24,17,7,
"S01008145",966,923,846,55,4,0,1,14,13,6,4,4,0,0,0,22,2,21,0,0,0,0,4,1,3,
"S01008146",557,532,495,24,4,2,7,1,2,12,1,3,0,7,1,7,2,5,0,0,0,0,4,0,4,
"S01008147",711,703,667,22,10,0,0,4,1,4,0,4,0,0,0,2,0,1,0,0,0,0,1,0,1,
